5,1.0E-5,70,5.954827094786776E-7
15,1.0E-5,73,5.918586443038481E-7
25,1.0E-5,73,6.506419199914522E-7
35,1.0E-5,65,1.0305068882074779E-6
45,1.0E-5,77,5.946982866745183E-7
55,1.0E-5,74,6.035504744783073E-7
65,1.0E-5,73,6.945321613450892E-7
75,1.0E-5,75,6.149811778002965E-7
85,1.0E-5,79,6.794392132033287E-7
95,1.0E-5,77,6.708956063563749E-7
105,1.0E-5,80,5.939731426309155E-7
115,1.0E-5,67,1.0298181020543703E-6
125,1.0E-5,68,8.451146893095335E-7
135,1.0E-5,82,6.293620361021383E-7
145,1.0E-5,69,7.291548754633182E-7
155,1.0E-5,68,9.569190127972872E-7
165,1.0E-5,79,6.720370973884226E-7
175,1.0E-5,79,6.784306790525646E-7
185,1.0E-5,81,5.724497895464058E-7
195,1.0E-5,74,6.718080663984468E-7
205,1.0E-5,71,7.304519724236509E-7
215,1.0E-5,80,6.251684203513851E-7
225,1.0E-5,80,6.379829621090378E-7
235,1.0E-5,76,6.02950679909265E-7
245,1.0E-5,79,6.205341794442516E-7
255,1.0E-5,82,5.974112301991198E-7
265,1.0E-5,77,6.052606981804395E-7
275,1.0E-5,77,6.274813816608309E-7
285,1.0E-5,81,5.854126098286835E-7
295,1.0E-5,72,6.712183181658552E-7
305,1.0E-5,80,5.937529739458868E-7
315,1.0E-5,76,6.264382870980899E-7
325,1.0E-5,76,5.882673247709438E-7
335,1.0E-5,77,6.858292151481085E-7
345,1.0E-5,79,6.148334272129963E-7
355,1.0E-5,81,6.435811317033908E-7
365,1.0E-5,79,6.600516609456809E-7
375,1.0E-5,76,6.750114901112299E-7
385,1.0E-5,81,6.637773216304942E-7
395,1.0E-5,75,6.329266810597302E-7
405,1.0E-5,71,8.217523959794237E-7
415,1.0E-5,80,6.146321604097044E-7
425,1.0E-5,81,6.007817486262302E-7
435,1.0E-5,71,8.014443023945292E-7
445,1.0E-5,71,8.13318241270854E-7
455,1.0E-5,80,6.749127802140223E-7
465,1.0E-5,78,6.862554074212622E-7
475,1.0E-5,71,8.147363158813874E-7
485,1.0E-5,73,6.641192803243388E-7
495,1.0E-5,80,5.942901120104436E-7
505,1.0E-5,82,5.80776565468653E-7
515,1.0E-5,80,6.043564387857364E-7
525,1.0E-5,75,7.141377949199279E-7
535,1.0E-5,82,6.68609672890593E-7
545,1.0E-5,71,9.01065533832982E-7
555,1.0E-5,80,6.609226976300786E-7
565,1.0E-5,71,8.602309646619316E-7
575,1.0E-5,71,8.610972355113081E-7
585,1.0E-5,73,6.83953303820095E-7
595,1.0E-5,81,5.922846188651251E-7
605,1.0E-5,77,6.825041140219177E-7
615,1.0E-5,79,6.050678463389121E-7
625,1.0E-5,71,8.950015213502257E-7
635,1.0E-5,71,9.313429229270438E-7
645,1.0E-5,71,9.101247944419174E-7
655,1.0E-5,77,6.382900576884089E-7
665,1.0E-5,78,5.831346512606149E-7
675,1.0E-5,76,6.166469482102255E-7
685,1.0E-5,78,6.312625089431394E-7
695,1.0E-5,81,5.856871727420479E-7
705,1.0E-5,83,5.699982273508931E-7
715,1.0E-5,72,8.438791081951875E-7
725,1.0E-5,83,6.34845688905913E-7
735,1.0E-5,78,5.852486608328862E-7
745,1.0E-5,79,6.293861725133244E-7
755,1.0E-5,73,7.672322830781359E-7
765,1.0E-5,78,6.281124973086008E-7
775,1.0E-5,74,6.820070824751963E-7
785,1.0E-5,76,6.083242876337039E-7
795,1.0E-5,74,7.024012903676314E-7
805,1.0E-5,72,8.411447313325851E-7
815,1.0E-5,74,7.059338358683006E-7
825,1.0E-5,74,6.58448958849974E-7
835,1.0E-5,72,8.11676109400507E-7
845,1.0E-5,81,5.738791180342608E-7
855,1.0E-5,75,6.555055498436429E-7
865,1.0E-5,72,8.643530169957674E-7
875,1.0E-5,83,5.703187651529394E-7
885,1.0E-5,82,6.646655865781844E-7
895,1.0E-5,81,6.81668423465603E-7
905,1.0E-5,72,8.446372776632893E-7
915,1.0E-5,73,7.274885128054668E-7
925,1.0E-5,72,8.53070546187992E-7
935,1.0E-5,73,7.665455233962086E-7
945,1.0E-5,82,6.33905336744783E-7
955,1.0E-5,79,5.834794547363478E-7
965,1.0E-5,78,6.354008732959092E-7
975,1.0E-5,75,6.585925248271796E-7
985,1.0E-5,72,8.922373071041326E-7
995,1.0E-5,74,7.045435596231166E-7
