5,0.001,37,3.888537002999026E-4
15,0.001,42,4.0854069144632266E-4
25,0.001,46,4.5443188465811796E-4
35,0.001,45,4.5823843310237165E-4
45,0.001,41,4.360127656781838E-4
55,0.001,39,6.140812394841585E-4
65,0.001,40,5.722167774763912E-4
75,0.001,42,4.4143690525980784E-4
85,0.001,41,4.838675756965088E-4
95,0.001,45,4.4405695467894535E-4
105,0.001,40,6.688016910746188E-4
115,0.001,42,4.8255828841941716E-4
125,0.001,41,5.733449878240756E-4
135,0.001,41,5.773010004721156E-4
145,0.001,42,5.053563394633145E-4
155,0.001,45,4.4480974179155435E-4
165,0.001,42,5.118891557335776E-4
175,0.001,46,4.425610976627201E-4
185,0.001,46,4.689500608748559E-4
195,0.001,46,4.4019441171390915E-4
205,0.001,42,6.066070457301931E-4
215,0.001,42,5.724359229257164E-4
225,0.001,44,4.707231568456722E-4
235,0.001,43,5.001386375485474E-4
245,0.001,45,4.988515859643924E-4
255,0.001,44,4.706233800241019E-4
265,0.001,44,5.201411128864053E-4
275,0.001,45,4.5129579161187327E-4
285,0.001,43,5.243102671095644E-4
295,0.001,43,5.27267297089489E-4
305,0.001,44,4.898994307341565E-4
315,0.001,43,5.539113415697819E-4
325,0.001,45,4.702899691642069E-4
335,0.001,45,4.4603824229972017E-4
345,0.001,44,5.456191240872627E-4
355,0.001,46,4.773278932920494E-4
365,0.001,44,5.206771700885059E-4
375,0.001,44,4.99306208639014E-4
385,0.001,43,6.158684228957854E-4
395,0.001,46,4.42917634040959E-4
405,0.001,45,4.706782367445029E-4
415,0.001,44,5.189715535319524E-4
425,0.001,44,4.996696527532686E-4
435,0.001,45,4.943362890809365E-4
445,0.001,44,5.231248065700656E-4
455,0.001,45,5.073215294297341E-4
465,0.001,44,5.2260205424501E-4
475,0.001,44,5.278810923482576E-4
485,0.001,44,5.327734437576228E-4
495,0.001,44,5.43764562326747E-4
505,0.001,44,5.760536052538915E-4
515,0.001,44,5.685123375248834E-4
525,0.001,47,4.2993310371256525E-4
535,0.001,44,5.596891422313757E-4
545,0.001,46,4.814583978014189E-4
555,0.001,45,5.103436539540394E-4
565,0.001,45,4.72918564321534E-4
575,0.001,47,4.658977075055106E-4
585,0.001,44,5.973108297433308E-4
595,0.001,44,5.889871120511594E-4
605,0.001,44,6.114964938582396E-4
615,0.001,46,4.5026904561515374E-4
625,0.001,44,6.039227092399478E-4
635,0.001,45,4.991366252578719E-4
645,0.001,44,6.265466335264623E-4
655,0.001,45,4.989844187687015E-4
665,0.001,45,4.8566861411154414E-4
675,0.001,46,4.635633350117643E-4
685,0.001,45,5.656012351986098E-4
695,0.001,46,4.706885937969453E-4
705,0.001,45,5.057311659413012E-4
715,0.001,46,5.240707544714294E-4
725,0.001,46,5.056411176696475E-4
735,0.001,45,5.38917999219435E-4
745,0.001,47,4.4773861470034226E-4
755,0.001,46,4.5953820247742697E-4
765,0.001,47,4.882202283297257E-4
775,0.001,45,5.624055421193854E-4
785,0.001,46,4.925109804164192E-4
795,0.001,45,5.444820071564983E-4
805,0.001,47,4.5534248023629313E-4
815,0.001,46,5.200128964746848E-4
825,0.001,46,4.628346184837594E-4
835,0.001,45,5.524293969542013E-4
845,0.001,47,4.5816432355576226E-4
855,0.001,45,5.558431303257181E-4
865,0.001,47,4.4446644155063186E-4
875,0.001,45,5.646279034561873E-4
885,0.001,45,5.796142773215052E-4
895,0.001,46,5.382828773714574E-4
905,0.001,45,5.784761876136478E-4
915,0.001,48,4.246657184392881E-4
925,0.001,46,5.457090193120754E-4
935,0.001,46,5.1776687183057E-4
945,0.001,46,4.874252727979171E-4
955,0.001,45,5.875992626797796E-4
965,0.001,45,5.912115231225343E-4
975,0.001,46,5.207815717697647E-4
985,0.001,48,4.906042690938967E-4
995,0.001,47,4.6659078862937243E-4
