5,1.0E-9,119,6.52249358844891E-11
15,1.0E-9,126,6.238611205387294E-11
25,1.0E-9,117,5.973266068554234E-11
35,1.0E-9,124,6.641417890936646E-11
45,1.0E-9,131,6.236553674486017E-11
55,1.0E-9,116,6.089989927883017E-11
65,1.0E-9,127,6.717154516112157E-11
75,1.0E-9,130,6.642287661069284E-11
85,1.0E-9,130,6.29625755689161E-11
95,1.0E-9,124,6.402667369583365E-11
105,1.0E-9,132,6.790684516909222E-11
115,1.0E-9,130,5.7738621300369486E-11
125,1.0E-9,127,6.077751964920457E-11
135,1.0E-9,123,5.8064102574086364E-11
145,1.0E-9,121,5.972569731728964E-11
155,1.0E-9,126,6.782164050116302E-11
165,1.0E-9,130,5.7972705901073076E-11
175,1.0E-9,127,5.938744982995469E-11
185,1.0E-9,130,5.749595672112519E-11
195,1.0E-9,128,6.624904834270841E-11
205,1.0E-9,128,5.752153972491725E-11
215,1.0E-9,119,5.952629143608653E-11
225,1.0E-9,126,5.848452366287195E-11
235,1.0E-9,126,6.181725010589741E-11
245,1.0E-9,125,6.020280902149759E-11
255,1.0E-9,125,6.349756354952905E-11
265,1.0E-9,121,6.747885012224043E-11
275,1.0E-9,131,6.401249812622442E-11
285,1.0E-9,129,6.726622409877904E-11
295,1.0E-9,124,6.126945318742764E-11
305,1.0E-9,130,6.228073298506438E-11
315,1.0E-9,133,6.531223584962215E-11
325,1.0E-9,123,6.79941005424433E-11
335,1.0E-9,123,6.028352008340134E-11
345,1.0E-9,120,5.699540840780129E-11
355,1.0E-9,114,6.146746104359722E-11
365,1.0E-9,129,5.885951781714686E-11
375,1.0E-9,126,6.455649164974164E-11
385,1.0E-9,119,5.873597140309344E-11
395,1.0E-9,127,6.301575114580903E-11
405,1.0E-9,130,6.07588693464139E-11
415,1.0E-9,131,6.537563103007498E-11
425,1.0E-9,130,6.215386832657243E-11
435,1.0E-9,133,6.685297986386941E-11
445,1.0E-9,131,6.651712640477609E-11
455,1.0E-9,125,5.840239081671238E-11
465,1.0E-9,131,6.008471634027275E-11
475,1.0E-9,127,5.7213636732199683E-11
485,1.0E-9,128,6.416972428968225E-11
495,1.0E-9,130,5.771984856862177E-11
505,1.0E-9,131,5.85126835660653E-11
515,1.0E-9,127,6.75538310241343E-11
525,1.0E-9,122,6.758694525064869E-11
535,1.0E-9,134,5.937957077566814E-11
545,1.0E-9,128,5.703861379833089E-11
555,1.0E-9,119,5.965274020565423E-11
565,1.0E-9,131,5.686086345173337E-11
575,1.0E-9,131,6.578715246788182E-11
585,1.0E-9,132,6.439352474180191E-11
595,1.0E-9,133,6.349149241733579E-11
605,1.0E-9,131,6.58133244843555E-11
615,1.0E-9,123,5.715892054906856E-11
625,1.0E-9,127,5.900649088996899E-11
635,1.0E-9,131,6.455102135996818E-11
645,1.0E-9,131,5.846318844982375E-11
655,1.0E-9,113,6.848893258143195E-11
665,1.0E-9,130,5.885909337785794E-11
675,1.0E-9,131,5.877644318236974E-11
685,1.0E-9,127,5.89492317859969E-11
695,1.0E-9,123,6.358677516158515E-11
705,1.0E-9,126,6.611855953474067E-11
715,1.0E-9,124,6.737319114346656E-11
725,1.0E-9,127,6.33482963563031E-11
735,1.0E-9,131,6.770937530550476E-11
745,1.0E-9,124,6.575138866165922E-11
755,1.0E-9,130,6.241223336648935E-11
765,1.0E-9,128,5.890137939644219E-11
775,1.0E-9,123,5.907327671653934E-11
785,1.0E-9,132,6.011618537095396E-11
795,1.0E-9,113,7.233182615841563E-11
805,1.0E-9,110,8.241020416191094E-11
815,1.0E-9,123,6.166259362079413E-11
825,1.0E-9,113,6.464939573283468E-11
835,1.0E-9,131,5.899689324981075E-11
845,1.0E-9,120,6.234830805043292E-11
855,1.0E-9,128,6.485098664496233E-11
865,1.0E-9,122,5.7858282232159824E-11
875,1.0E-9,122,6.304483481209902E-11
885,1.0E-9,132,6.0903979047418E-11
895,1.0E-9,131,6.129766713100273E-11
905,1.0E-9,131,6.68403451483171E-11
915,1.0E-9,123,6.398205715017296E-11
925,1.0E-9,125,6.000693532880402E-11
935,1.0E-9,119,6.811356837670975E-11
945,1.0E-9,130,6.380513414313944E-11
955,1.0E-9,130,6.618322360511734E-11
965,1.0E-9,129,5.775854819384111E-11
975,1.0E-9,125,5.89732604798334E-11
985,1.0E-9,126,6.304808088016989E-11
