5,1.0000000000000001E-7,87,4.440565006243247E-8
15,1.0000000000000001E-7,89,4.292116960610012E-8
25,1.0000000000000001E-7,87,4.274226865633036E-8
35,1.0000000000000001E-7,85,4.141343151629694E-8
45,1.0000000000000001E-7,85,4.480351257509332E-8
55,1.0000000000000001E-7,95,4.447921702168534E-8
65,1.0000000000000001E-7,90,4.4565934367582735E-8
75,1.0000000000000001E-7,92,4.54596601063146E-8
85,1.0000000000000001E-7,81,4.7081783441251555E-8
95,1.0000000000000001E-7,86,4.047268523770939E-8
105,1.0000000000000001E-7,87,4.48541161434008E-8
115,1.0000000000000001E-7,85,4.044394743700454E-8
125,1.0000000000000001E-7,97,3.87418321056766E-8
135,1.0000000000000001E-7,95,3.846832020627859E-8
145,1.0000000000000001E-7,94,4.3910725143566106E-8
155,1.0000000000000001E-7,80,5.1821843855071547E-8
165,1.0000000000000001E-7,91,4.1667129358632006E-8
175,1.0000000000000001E-7,95,4.411088620360507E-8
185,1.0000000000000001E-7,96,4.029087540338963E-8
195,1.0000000000000001E-7,95,4.223645375001498E-8
205,1.0000000000000001E-7,93,3.953975285391465E-8
215,1.0000000000000001E-7,95,3.862753195242797E-8
225,1.0000000000000001E-7,91,4.494360722821891E-8
235,1.0000000000000001E-7,93,4.526532009461072E-8
245,1.0000000000000001E-7,87,3.883253363681809E-8
255,1.0000000000000001E-7,94,3.8402961885585394E-8
265,1.0000000000000001E-7,97,4.291172809134785E-8
275,1.0000000000000001E-7,84,4.8411564901248446E-8
285,1.0000000000000001E-7,95,4.2410437697670834E-8
295,1.0000000000000001E-7,81,5.4768525643766715E-8
305,1.0000000000000001E-7,86,4.1036570456127905E-8
315,1.0000000000000001E-7,91,3.875996634132646E-8
325,1.0000000000000001E-7,81,5.973122002921604E-8
335,1.0000000000000001E-7,92,4.5032118843048644E-8
345,1.0000000000000001E-7,92,4.328892873014699E-8
355,1.0000000000000001E-7,82,5.531712725542966E-8
365,1.0000000000000001E-7,84,4.655706933260249E-8
375,1.0000000000000001E-7,84,4.876756320593696E-8
385,1.0000000000000001E-7,96,4.026939433805863E-8
395,1.0000000000000001E-7,94,4.3698632161857086E-8
405,1.0000000000000001E-7,90,4.535277930089591E-8
415,1.0000000000000001E-7,82,5.6623480336512046E-8
425,1.0000000000000001E-7,91,4.358219564257199E-8
435,1.0000000000000001E-7,91,4.423431953638192E-8
445,1.0000000000000001E-7,90,4.4303329653483654E-8
455,1.0000000000000001E-7,93,3.834331183633033E-8
465,1.0000000000000001E-7,88,3.981041199602629E-8
475,1.0000000000000001E-7,91,4.296751420777451E-8
485,1.0000000000000001E-7,84,4.631997519968367E-8
495,1.0000000000000001E-7,98,3.9117484303181065E-8
505,1.0000000000000001E-7,97,4.3686826004679245E-8
515,1.0000000000000001E-7,91,4.3851387691183604E-8
525,1.0000000000000001E-7,97,4.311473006783105E-8
535,1.0000000000000001E-7,92,3.820609354282374E-8
545,1.0000000000000001E-7,97,3.9402969585288125E-8
555,1.0000000000000001E-7,90,3.8894649669771645E-8
565,1.0000000000000001E-7,93,4.327448752203719E-8
575,1.0000000000000001E-7,95,4.5453871057673474E-8
585,1.0000000000000001E-7,90,4.380928225184423E-8
595,1.0000000000000001E-7,99,3.8446402057061944E-8
605,1.0000000000000001E-7,94,3.89016571717492E-8
615,1.0000000000000001E-7,85,4.8803892663952404E-8
625,1.0000000000000001E-7,83,5.571755108969704E-8
635,1.0000000000000001E-7,90,4.318305211119516E-8
645,1.0000000000000001E-7,97,3.950123549098571E-8
655,1.0000000000000001E-7,97,3.814208678379118E-8
665,1.0000000000000001E-7,96,4.424420725223512E-8
675,1.0000000000000001E-7,84,5.166827151470012E-8
685,1.0000000000000001E-7,91,3.8496228329035946E-8
695,1.0000000000000001E-7,94,3.940352518665831E-8
705,1.0000000000000001E-7,89,4.14803386378259E-8
715,1.0000000000000001E-7,94,4.2629254871282474E-8
725,1.0000000000000001E-7,91,4.474090751079566E-8
735,1.0000000000000001E-7,84,5.226530003774524E-8
745,1.0000000000000001E-7,88,4.607518287550478E-8
755,1.0000000000000001E-7,92,3.9492178502253465E-8
765,1.0000000000000001E-7,94,4.252539476741652E-8
775,1.0000000000000001E-7,83,5.522086980235275E-8
785,1.0000000000000001E-7,94,4.455766117346972E-8
795,1.0000000000000001E-7,85,4.681164977186019E-8
805,1.0000000000000001E-7,88,4.017687932953848E-8
815,1.0000000000000001E-7,83,5.6553153585062514E-8
825,1.0000000000000001E-7,83,5.666753023325751E-8
835,1.0000000000000001E-7,96,4.439980621622633E-8
845,1.0000000000000001E-7,89,4.205278278066543E-8
855,1.0000000000000001E-7,84,5.422156075350142E-8
865,1.0000000000000001E-7,92,4.091861269883828E-8
875,1.0000000000000001E-7,86,4.338363191715278E-8
885,1.0000000000000001E-7,94,4.499939077437017E-8
895,1.0000000000000001E-7,95,4.018151594294979E-8
905,1.0000000000000001E-7,86,4.721094416835547E-8
915,1.0000000000000001E-7,84,4.814922719237593E-8
925,1.0000000000000001E-7,88,4.613650067504504E-8
935,1.0000000000000001E-7,91,4.478372333367926E-8
945,1.0000000000000001E-7,85,5.016802380329604E-8
955,1.0000000000000001E-7,90,4.080748034090036E-8
965,1.0000000000000001E-7,87,4.673606902974942E-8
975,1.0000000000000001E-7,88,4.084892905142421E-8
985,1.0000000000000001E-7,97,3.891838581849999E-8
995,1.0000000000000001E-7,89,3.9326200197090526E-8
