#N,type,distance
3,FLOAT,6.5640925E-6
1,FLOAT,0.0
6,FLOAT,0.16777256
7,FLOAT,3.8321927
8,FLOAT,5.7414565
9,FLOAT,19.01438
10,FLOAT,21.567755
11,FLOAT,20.91158
12,FLOAT,14.85666
13,FLOAT,157.60188
14,FLOAT,16.976168
15,FLOAT,92.05983
16,FLOAT,27.733068
2,FLOAT,0.0
17,FLOAT,125.99355
19,FLOAT,9.032083
20,FLOAT,13.908833
21,FLOAT,114.62269
22,FLOAT,107.66906
23,FLOAT,93.75272
24,FLOAT,52.442493
18,FLOAT,44.158207
26,FLOAT,42.26378
25,FLOAT,56.99843
28,FLOAT,130.15648
29,FLOAT,608.1967
30,FLOAT,63.884697
31,FLOAT,83.89628
33,FLOAT,63.93566
34,FLOAT,113.488
35,FLOAT,286.99744
27,FLOAT,341.74002
37,FLOAT,29.31644
4,FLOAT,4.3611272E-4
32,FLOAT,74.96789
38,FLOAT,978.2499
39,FLOAT,293.59732
40,FLOAT,118.77641
41,FLOAT,68.17187
42,FLOAT,319.24414
5,FLOAT,0.007202755
43,FLOAT,115.351135
46,FLOAT,234.96277
36,FLOAT,93.44092
48,FLOAT,76.18362
47,FLOAT,134.2046
49,FLOAT,283.40814
50,FLOAT,158.64302
44,FLOAT,85.44706
45,FLOAT,646.74866
51,FLOAT,93.17529
52,FLOAT,825.20703
53,FLOAT,952.07983
54,FLOAT,1763.6436
56,FLOAT,265.86203
55,FLOAT,294.84897
59,FLOAT,185.14906
58,FLOAT,201.03947
61,FLOAT,662.05286
63,FLOAT,831.8909
62,FLOAT,411.62183
60,FLOAT,655.28406
64,FLOAT,351.54364
57,FLOAT,467.1672
67,FLOAT,1837.1503
69,FLOAT,420.95438
68,FLOAT,138.57118
70,FLOAT,83.12653
71,FLOAT,3093.4988
72,FLOAT,8556.781
73,FLOAT,437.2534
74,FLOAT,1635.1329
75,FLOAT,892.1027
76,FLOAT,288.52502
66,FLOAT,39.594795
78,FLOAT,624.3633
77,FLOAT,459.76743
79,FLOAT,482.69113
81,FLOAT,1247.2705
65,FLOAT,867.425
85,FLOAT,145.11
83,FLOAT,191.46982
87,FLOAT,56.821526
88,FLOAT,274.91068
89,FLOAT,474.03394
90,FLOAT,415.88736
80,FLOAT,1037.3899
91,FLOAT,244.43488
86,FLOAT,149.58568
82,FLOAT,560.7265
94,FLOAT,984.1013
84,FLOAT,194.54575
92,FLOAT,135.81918
95,FLOAT,4039.5498
93,FLOAT,2362.043
97,FLOAT,1246.0193
96,FLOAT,880.9783
100,FLOAT,346.33185
98,FLOAT,461.36542
103,FLOAT,1531.2903
104,FLOAT,3557.5684
102,FLOAT,1241.2537
99,FLOAT,189.08171
101,FLOAT,679.03845
106,FLOAT,1345.3668
107,FLOAT,784.2625
109,FLOAT,265.69186
105,FLOAT,152.69324
108,FLOAT,2141.9155
112,FLOAT,503.46918
115,FLOAT,371.06955
110,FLOAT,43.74418
117,FLOAT,2174.1345
118,FLOAT,1832.0746
114,FLOAT,696.7294
111,FLOAT,386.40338
113,FLOAT,9532.436
122,FLOAT,1473.6061
121,FLOAT,429.56525
120,FLOAT,2106.8157
116,FLOAT,1007.86206
126,FLOAT,597.77435
124,FLOAT,2374.3708
127,FLOAT,173.18692
125,FLOAT,211.39603
123,FLOAT,3659.507
119,FLOAT,4024.1877
131,FLOAT,1261.2794
130,FLOAT,166.04247
133,FLOAT,542.56134
134,FLOAT,2090.6602
132,FLOAT,311.26468
129,FLOAT,519.06805
128,FLOAT,836.06726
138,FLOAT,204.77983
139,FLOAT,19099.441
137,FLOAT,308.11038
135,FLOAT,538.1048
140,FLOAT,395.72552
143,FLOAT,1623.2205
144,FLOAT,1190.2192
136,FLOAT,379.73672
142,FLOAT,405.80612
147,FLOAT,316.58282
141,FLOAT,1881.5825
148,FLOAT,3748.7244
149,FLOAT,3932.5505
150,FLOAT,328.93903
151,FLOAT,303.12335
152,FLOAT,176.8367
153,FLOAT,1242.8955
154,FLOAT,2559.667
145,FLOAT,139.50867
158,FLOAT,1091.8776
159,FLOAT,2468.9138
160,FLOAT,2115.9878
161,FLOAT,2795.392
146,FLOAT,192.16827
157,FLOAT,1234.4528
163,FLOAT,893.3069
164,FLOAT,1229.682
165,FLOAT,935.24243
155,FLOAT,11452.251
167,FLOAT,4130.171
166,FLOAT,325.01645
168,FLOAT,3409.0737
169,FLOAT,957.5121
171,FLOAT,499.72162
170,FLOAT,806.43335
172,FLOAT,496.36978
173,FLOAT,219.2007
156,FLOAT,1296.67
175,FLOAT,4069.0771
174,FLOAT,724.46265
176,FLOAT,1049.146
162,FLOAT,1807.1615
179,FLOAT,451.95294
180,FLOAT,1772.666
181,FLOAT,475.27448
182,FLOAT,1568.7925
183,FLOAT,238.81552
184,FLOAT,1727.8794
177,FLOAT,1120.8246
186,FLOAT,643.0756
187,FLOAT,1049.9932
178,FLOAT,690.75494
191,FLOAT,3322.154
188,FLOAT,1982.9417
185,FLOAT,299.35547
189,FLOAT,8393.255
190,FLOAT,3281.7449
194,FLOAT,3562.8018
195,FLOAT,32652.592
196,FLOAT,2253.783
198,FLOAT,969.50836
192,FLOAT,2509.7053
193,FLOAT,289.99945
201,FLOAT,688.00574
197,FLOAT,653.0397
199,FLOAT,487.61722
205,FLOAT,3251.511
200,FLOAT,238.89072
206,FLOAT,612.499
202,FLOAT,1299.2222
203,FLOAT,1312.5209
204,FLOAT,396.7642
210,FLOAT,259.87814
207,FLOAT,1452.5607
212,FLOAT,5601.464
211,FLOAT,694.0224
208,FLOAT,755.5709
209,FLOAT,3076.7668
215,FLOAT,776.78265
217,FLOAT,1507.3192
213,FLOAT,1969.6417
214,FLOAT,59699.33
216,FLOAT,1560.6843
221,FLOAT,1443.975
222,FLOAT,2754.4543
220,FLOAT,368.80386
218,FLOAT,2343.249
219,FLOAT,2180.7874
226,FLOAT,2170.128
227,FLOAT,1795.9136
224,FLOAT,81048.8
225,FLOAT,39270.223
223,FLOAT,602.7555
230,FLOAT,4326.3047
231,FLOAT,12840.217
228,FLOAT,1518.6892
229,FLOAT,952.2344
234,FLOAT,1069.0236
232,FLOAT,1562.9083
233,FLOAT,140575.67
236,FLOAT,1394.6039
235,FLOAT,3554.1814
238,FLOAT,2333.7156
239,FLOAT,1620.6733
240,FLOAT,793.08624
241,FLOAT,1998.8398
237,FLOAT,1935.7332
242,FLOAT,593.7379
244,FLOAT,7074.5903
247,FLOAT,641.58575
249,FLOAT,2222.8235
243,FLOAT,11943.142
251,FLOAT,2190.5789
248,FLOAT,573.47833
250,FLOAT,1957.9513
245,FLOAT,22865.8
246,FLOAT,16023.929
253,FLOAT,1155.1129
254,FLOAT,4551.0337
255,FLOAT,840.33655
256,FLOAT,23124.705
257,FLOAT,36091.773
252,FLOAT,794.7747
258,FLOAT,1530.5734
260,FLOAT,3579.8132
261,FLOAT,6700.849
263,FLOAT,739.26013
259,FLOAT,475.8859
265,FLOAT,1279.3108
266,FLOAT,816.25745
267,FLOAT,1355.6534
262,FLOAT,1049.9231
269,FLOAT,2647.5898
268,FLOAT,882.34375
271,FLOAT,826.06665
272,FLOAT,2052.1047
273,FLOAT,18613.787
264,FLOAT,12412.287
275,FLOAT,3208.6748
276,FLOAT,13005.903
270,FLOAT,1358.0273
278,FLOAT,903.87067
279,FLOAT,3838.535
281,FLOAT,1560.2433
282,FLOAT,1476.4028
280,FLOAT,882.089
274,FLOAT,571.86926
283,FLOAT,834.0995
277,FLOAT,734.5837
285,FLOAT,1130.548
287,FLOAT,682.98193
284,FLOAT,749.9488
286,FLOAT,3522.6887
290,FLOAT,661.99133
288,FLOAT,1070.693
293,FLOAT,6008.577
291,FLOAT,4868.114
289,FLOAT,530.2239
295,FLOAT,6818.046
292,FLOAT,8221.5625
294,FLOAT,31766.947
297,FLOAT,1272.9263
298,FLOAT,1871.5806
299,FLOAT,816.0271
302,FLOAT,1054.1643
296,FLOAT,6867.4937
300,FLOAT,2374.6194
301,FLOAT,309.01675
304,FLOAT,2924.7974
303,FLOAT,1025.4019
308,FLOAT,2747.894
307,FLOAT,739.90137
305,FLOAT,293.38342
306,FLOAT,6011.5024
311,FLOAT,994.66895
312,FLOAT,1868.6215
310,FLOAT,2668.8462
313,FLOAT,952.4298
309,FLOAT,39361.03
314,FLOAT,2238.759
315,FLOAT,6977.044
318,FLOAT,1287.4181
319,FLOAT,3884.7708
320,FLOAT,608.37396
317,FLOAT,1940.1449
316,FLOAT,6463.519
322,FLOAT,13150.0
323,FLOAT,4925.4854
321,FLOAT,2624.987
327,FLOAT,1551.1042
326,FLOAT,9294.103
324,FLOAT,5073.9
325,FLOAT,3692.1555
329,FLOAT,529.8505
330,FLOAT,1227.3854
333,FLOAT,1162.5652
331,FLOAT,1315.5609
332,FLOAT,426.65128
334,FLOAT,6998.673
335,FLOAT,5840.0327
328,FLOAT,7193.828
339,FLOAT,1816.499
337,FLOAT,1255.771
336,FLOAT,5466.2505
338,FLOAT,2698.1628
341,FLOAT,12034.542
340,FLOAT,2055.2388
345,FLOAT,10651.977
344,FLOAT,10535.315
342,FLOAT,943.96497
347,FLOAT,2306.4841
343,FLOAT,6407.1904
346,FLOAT,4042.3057
350,FLOAT,5150.981
348,FLOAT,484.70996
349,FLOAT,21004.71
353,FLOAT,5341.19
352,FLOAT,8302.228
351,FLOAT,780.65283
356,FLOAT,15272.008
359,FLOAT,1264.4298
354,FLOAT,45127.086
355,FLOAT,1710.3074
361,FLOAT,2817.893
357,FLOAT,2230.2908
358,FLOAT,657.2257
360,FLOAT,1373.7178
362,FLOAT,11185.548
365,FLOAT,3665.5159
364,FLOAT,15237.786
363,FLOAT,16312.161
366,FLOAT,3230.523
367,FLOAT,2463.318
369,FLOAT,1887.4443
368,FLOAT,1251.9247
370,FLOAT,3279.7854
371,FLOAT,1222.6338
372,FLOAT,4742.781
373,FLOAT,974.22516
374,FLOAT,4138.7627
375,FLOAT,958.5383
380,FLOAT,8544.755
376,FLOAT,1487.8165
381,FLOAT,6611.958
377,FLOAT,835.5742
383,FLOAT,21475.166
379,FLOAT,629.28906
378,FLOAT,1021.61725
385,FLOAT,5915.14
382,FLOAT,3790.1567
388,FLOAT,1181.3477
384,FLOAT,3187.9297
387,FLOAT,982.527
386,FLOAT,2534.0054
390,FLOAT,810.1378
389,FLOAT,1502.0698
391,FLOAT,603.1787
392,FLOAT,583.6619
394,FLOAT,811.45483
395,FLOAT,5437.496
398,FLOAT,848.8543
393,FLOAT,772.8669
397,FLOAT,2870.8462
396,FLOAT,1294.71
400,FLOAT,7247.325
399,FLOAT,2509.5579
404,FLOAT,1767.9316
402,FLOAT,2825.5046
403,FLOAT,18574.326
401,FLOAT,1385.7451
406,FLOAT,9348.638
405,FLOAT,5229.745
410,FLOAT,9109.435
409,FLOAT,2546.0698
412,FLOAT,16740.34
408,FLOAT,3986.2847
407,FLOAT,2310.825
411,FLOAT,12122.947
414,FLOAT,954.7475
415,FLOAT,971.6327
418,FLOAT,605.31384
416,FLOAT,13147.237
417,FLOAT,1994.1157
413,FLOAT,231.16544
419,FLOAT,3386.2732
420,FLOAT,9617.742
425,FLOAT,930.7844
421,FLOAT,3885.535
424,FLOAT,2624.6082
422,FLOAT,2357.8826
426,FLOAT,16238.134
423,FLOAT,2491.428
