#N,type,distance
3,DOUBLE,3.38266571600198E-14
1,DOUBLE,0.0
6,DOUBLE,1.9661859640418555E-10
7,DOUBLE,9.438013703899628E-10
8,DOUBLE,3.2840439256887066E-9
9,DOUBLE,2.2792332856624853E-6
10,DOUBLE,9.709126607049257E-5
11,DOUBLE,0.0013893914874643087
12,DOUBLE,0.01844467967748642
13,DOUBLE,2.9899587631225586
14,DOUBLE,6.318922519683838
15,DOUBLE,2.070758581161499
16,DOUBLE,9.014492988586426
2,DOUBLE,0.0
17,DOUBLE,31.763351440429688
19,DOUBLE,27.700603485107422
20,DOUBLE,37.03901290893555
21,DOUBLE,18.55573272705078
22,DOUBLE,30.344053268432617
23,DOUBLE,20.006895065307617
24,DOUBLE,53.49091720581055
18,DOUBLE,44.15410614013672
26,DOUBLE,14.041950225830078
25,DOUBLE,88.17559814453125
28,DOUBLE,1776.102294921875
29,DOUBLE,26.976099014282227
30,DOUBLE,106.26031494140625
31,DOUBLE,53.4367790222168
33,DOUBLE,273.7429504394531
34,DOUBLE,707.7017822265625
35,DOUBLE,109.14093780517578
27,DOUBLE,261.50146484375
37,DOUBLE,24.97058868408203
4,DOUBLE,6.301061153965795E-14
32,DOUBLE,673.2879638671875
38,DOUBLE,4240.5673828125
39,DOUBLE,77.15921783447266
40,DOUBLE,152.52442932128906
41,DOUBLE,15965.673828125
42,DOUBLE,177.2405242919922
5,DOUBLE,7.376247182500073E-12
43,DOUBLE,74.37730407714844
46,DOUBLE,162.58529663085938
36,DOUBLE,62.33645248413086
48,DOUBLE,78.92523956298828
47,DOUBLE,116.70477294921875
49,DOUBLE,429.8274230957031
50,DOUBLE,1314.005126953125
44,DOUBLE,40.371185302734375
45,DOUBLE,163.0397491455078
51,DOUBLE,1365.7550048828125
52,DOUBLE,1025.375244140625
53,DOUBLE,52.513526916503906
54,DOUBLE,235.72528076171875
56,DOUBLE,431.9713439941406
55,DOUBLE,755.8873901367188
59,DOUBLE,216.69561767578125
58,DOUBLE,924.6806640625
61,DOUBLE,632.3077392578125
63,DOUBLE,1675.818603515625
62,DOUBLE,1825.1280517578125
60,DOUBLE,168.76536560058594
64,DOUBLE,229.83689880371094
57,DOUBLE,1196.238525390625
67,DOUBLE,28.67716407775879
69,DOUBLE,918.0455322265625
68,DOUBLE,488.08978271484375
70,DOUBLE,259.0752258300781
71,DOUBLE,5246.197265625
72,DOUBLE,169.02252197265625
73,DOUBLE,499.1321105957031
74,DOUBLE,490.58575439453125
75,DOUBLE,289.55841064453125
76,DOUBLE,185.72315979003906
66,DOUBLE,95.97752380371094
78,DOUBLE,821.0474853515625
77,DOUBLE,216.9483642578125
79,DOUBLE,645.2909545898438
81,DOUBLE,191.52978515625
65,DOUBLE,706.8712768554688
85,DOUBLE,1294.4678955078125
83,DOUBLE,22644.20703125
87,DOUBLE,151.2505645751953
88,DOUBLE,57.87222671508789
89,DOUBLE,359.9827880859375
90,DOUBLE,177.52423095703125
80,DOUBLE,2225.10302734375
91,DOUBLE,154.26095581054688
86,DOUBLE,370.89959716796875
82,DOUBLE,969.3838500976562
94,DOUBLE,1422.0650634765625
84,DOUBLE,114.58194732666016
92,DOUBLE,97.79641723632812
95,DOUBLE,2031.9776611328125
93,DOUBLE,10594.3681640625
97,DOUBLE,1434.9752197265625
96,DOUBLE,156.09983825683594
100,DOUBLE,634.142578125
98,DOUBLE,1292.03662109375
104,DOUBLE,2129.32958984375
102,DOUBLE,329.8559265136719
99,DOUBLE,2137.491455078125
103,DOUBLE,212.2271728515625
101,DOUBLE,208.9303436279297
106,DOUBLE,404.6291809082031
107,DOUBLE,297.7478332519531
109,DOUBLE,233.81871032714844
105,DOUBLE,203.349609375
108,DOUBLE,548.2179565429688
112,DOUBLE,680.5429077148438
115,DOUBLE,602.5211181640625
110,DOUBLE,79.41194152832031
117,DOUBLE,3203.26171875
118,DOUBLE,475.8443298339844
114,DOUBLE,106.70702362060547
111,DOUBLE,258.2991943359375
113,DOUBLE,1652.7015380859375
122,DOUBLE,3415.19873046875
121,DOUBLE,293.6246337890625
120,DOUBLE,2175.0478515625
116,DOUBLE,2665.300048828125
126,DOUBLE,2157.170166015625
127,DOUBLE,286.95440673828125
124,DOUBLE,786.5767211914062
125,DOUBLE,235.3819122314453
123,DOUBLE,5025.6982421875
119,DOUBLE,675.73388671875
131,DOUBLE,2335.66015625
130,DOUBLE,184.45950317382812
133,DOUBLE,351.1809387207031
134,DOUBLE,1979.0595703125
132,DOUBLE,1147.2540283203125
129,DOUBLE,356.40643310546875
128,DOUBLE,357.9433898925781
138,DOUBLE,288.9445495605469
139,DOUBLE,1290.548095703125
137,DOUBLE,379.8672790527344
135,DOUBLE,686.9434204101562
140,DOUBLE,796.2418823242188
143,DOUBLE,14452.86328125
144,DOUBLE,8483.5947265625
136,DOUBLE,400.84722900390625
142,DOUBLE,366.9106750488281
147,DOUBLE,18380.044921875
141,DOUBLE,944.9844970703125
148,DOUBLE,4122.4296875
149,DOUBLE,86507.7421875
150,DOUBLE,724.5048217773438
151,DOUBLE,1275.47119140625
152,DOUBLE,422.57025146484375
153,DOUBLE,873.4649658203125
154,DOUBLE,13071.82421875
145,DOUBLE,643.7958984375
158,DOUBLE,662.44921875
159,DOUBLE,381.543701171875
160,DOUBLE,2716.586181640625
161,DOUBLE,601.0410766601562
146,DOUBLE,2634.2421875
157,DOUBLE,534.7865600585938
163,DOUBLE,841.0128784179688
164,DOUBLE,7517.9072265625
165,DOUBLE,2675.94482421875
155,DOUBLE,3114.383056640625
167,DOUBLE,605.5223999023438
166,DOUBLE,575.183349609375
168,DOUBLE,488.0439758300781
169,DOUBLE,789.9583740234375
171,DOUBLE,1620.343505859375
170,DOUBLE,1512.713134765625
172,DOUBLE,322.1372375488281
173,DOUBLE,1536.53662109375
156,DOUBLE,290.8338928222656
175,DOUBLE,2509.401123046875
174,DOUBLE,784.3809814453125
176,DOUBLE,979.3165283203125
162,DOUBLE,752.0165405273438
179,DOUBLE,2257.78369140625
180,DOUBLE,5098.17041015625
181,DOUBLE,7077.13037109375
182,DOUBLE,6375.5341796875
183,DOUBLE,294.0376892089844
184,DOUBLE,939.3744506835938
177,DOUBLE,712.99072265625
186,DOUBLE,543.1312866210938
187,DOUBLE,1874.7470703125
178,DOUBLE,336.9412841796875
191,DOUBLE,973.9949340820312
