#N,type,distance,time
631,FLOAT,0.0,38
632,FLOAT,0.0,41
633,FLOAT,0.0,35
635,FLOAT,0.0,41
636,FLOAT,0.0,47
638,FLOAT,0.0,37
642,FLOAT,0.0,62
639,FLOAT,0.0,40
640,FLOAT,0.0,35
637,FLOAT,0.0,54
641,FLOAT,0.0,37
643,FLOAT,0.0,36
648,FLOAT,0.0,73
644,FLOAT,0.0,41
646,FLOAT,0.0,41
649,FLOAT,0.0,52
645,FLOAT,0.0,40
647,FLOAT,0.0,34
652,FLOAT,0.0,75
650,FLOAT,0.0,51
653,FLOAT,0.0,36
655,FLOAT,0.0,45
651,FLOAT,0.0,57
654,FLOAT,0.0,51
658,FLOAT,0.0,40
657,FLOAT,0.0,44
656,FLOAT,0.0,38
661,FLOAT,0.0,49
663,FLOAT,0.0,53
659,FLOAT,0.0,38
664,FLOAT,0.0,62
660,FLOAT,0.0,56
662,FLOAT,0.0,44
667,FLOAT,0.0,63
666,FLOAT,0.0,60
665,FLOAT,0.0,39
668,FLOAT,0.0,53
670,FLOAT,0.0,43
669,FLOAT,0.0,36
674,FLOAT,0.0,46
671,FLOAT,0.0,59
673,FLOAT,0.0,42
676,FLOAT,0.0,61
675,FLOAT,0.0,51
672,FLOAT,0.0,39
678,FLOAT,0.0,74
679,FLOAT,0.0,60
682,FLOAT,0.0,48
677,FLOAT,0.0,46
684,FLOAT,0.0,42
681,FLOAT,0.0,71
686,FLOAT,0.0,60
680,FLOAT,0.0,48
685,FLOAT,0.0,57
688,FLOAT,0.0,43
683,FLOAT,0.0,56
687,FLOAT,0.0,53
691,FLOAT,0.0,79
692,FLOAT,0.0,45
689,FLOAT,0.0,43
694,FLOAT,0.0,52
695,FLOAT,0.0,48
690,FLOAT,0.0,61
698,FLOAT,0.0,49
697,FLOAT,0.0,45
693,FLOAT,0.0,37
701,FLOAT,0.0,42
702,FLOAT,0.0,47
696,FLOAT,0.0,46
699,FLOAT,0.0,60
703,FLOAT,0.0,78
700,FLOAT,0.0,52
704,FLOAT,0.0,69
706,FLOAT,0.0,46
707,FLOAT,0.0,58
708,FLOAT,0.0,47
705,FLOAT,0.0,103
711,FLOAT,0.0,40
709,FLOAT,0.0,43
710,FLOAT,0.0,50
714,FLOAT,0.0,45
713,FLOAT,0.0,39
712,FLOAT,0.0,97
718,FLOAT,0.0,43
715,FLOAT,0.0,40
717,FLOAT,0.0,41
