1,NaN,2.3732152568267333,NaN,2.3732152568267333,NaN,7.212601240222323
5,1.273205514745423,1.6823189989830512,1.2732055147454235,1.6823189989830512,0.9259694922456568,0.9381173326056031
2,2.6033831613306675,1.9933887077602752,2.6033831613306675,1.9933887077602752,16.540405564478306,4.727133624153688
10,1.3399316413089264,0.6294624065387335,1.3399316413089415,0.6294624065387342,0.9142381036067825,0.23687918928242388
3,2.1416091049564483,1.967544134238937,2.1416091049564483,1.9675441342389375,3.3221448855280067,2.1969282580918277
7,1.1402573313091484,0.8291498083067039,1.1402573313091497,0.8291498083067037,1.3672995936389594,0.7864842359457633
4,1.9857430348123235,1.4745600368435152,1.9857430348123237,1.4745600368435139,1.86409175567016,1.6275803891466805
6,1.6451068930196204,0.9789983441272881,1.6451068930196207,0.9789983441272886,1.0932706839592525,0.592551904841511
11,0.804728543662426,0.5792680625476634,0.8047285436624472,0.5792680625476639,0.35002093654356087,0.2638396676789428
8,0.8559254674472254,0.8659819465328268,0.8559254674472261,0.865981946532827,0.3971427155344301,0.33370795810319215
12,0.6733330532753985,0.3705109096130285,0.6733330532753873,0.3705109096130287,0.9231458185677635,0.16134441565322521
9,1.30441216820472,0.5692066370007932,1.3044121682047125,0.5692066370007949,1.1490753939707954,0.49560292232512837
13,1.2405706364262294,0.42129997212485343,1.240570636426424,0.421299972124854,0.991226379351188,0.06848870747095216
14,1.5670754710440598,0.4221218537928662,1.567075471042885,0.42212185379286543,0.6056953561249329,0.07843901189376365
19,1.5449360149263067,0.21896658231065724,1.5449360149896525,0.2189665823106593,0.216966163742167,0.004626834752910639
15,1.384908192898684,0.3120680631158792,1.3849081928904987,0.3120680631158795,0.18236469106093833,0.04631333435483021
18,1.057353740625153,0.2906884438074816,1.0573537406138975,0.2906884438074836,0.4139857470274045,0.008799134989001802
16,0.8650377414301151,0.23703492405310422,0.8650377414329881,0.23703492405310378,0.45104794843189255,0.01704949917831768
17,0.45353762931415825,0.3131055771642457,0.4535376292992227,0.31310557716424725,0.5313162851758333,0.007955225136727745
20,1.7041778329812933,0.15175418472688584,1.7041778329596047,0.15175418472688712,0.04664632830682459,0.001504487154950393
21,1.4869891544522156,0.16084316913775507,1.4869891519926706,0.16084316913775668,0.11512275682557854,4.4177378282775993E-4
22,1.0814171227795515,0.16936049683178617,1.0814171202074205,0.16936049683178092,0.14106855024229906,4.936498715096113E-4
23,0.5432211051328314,0.14346967786178572,0.543221110542245,0.14346967786179207,0.12394768089446295,3.19441005853483E-4
24,0.47261012312818607,0.1035476718392147,0.47261016357099916,0.10354767183921,0.11262354943176932,1.3013147676554912E-4
