5,1.0E-5,0.1,314,60
5,1.0E-5,0.2,165,60
5,1.0000000000000001E-7,0.1,554,81
5,0.001,0.1,161,34
5,0.001,0.2,93,34
5,0.001,0.30000000000000004,65,34
5,0.001,0.4,49,34
5,0.001,0.5,39,34
5,0.001,0.6,32,34
5,0.001,0.7,26,34
10,0.001,0.1,168,37
5,0.001,0.7999999999999999,22,34
5,0.001,0.8999999999999999,18,34
5,0.001,0.9999999999999999,15,34
5,0.001,1.0999999999999999,12,34
5,0.001,1.2,9,34
10,0.001,0.2,99,37
5,0.001,1.3,9,34
5,1.0E-9,0.1,801,100
10,0.001,0.30000000000000004,70,37
10,0.001,0.4,54,37
5,1.0000000000000001E-7,0.2,281,81
10,0.001,0.5,43,37
5,0.001,1.4000000000000001,10,34
5,0.001,1.5000000000000002,13,34
5,1.0E-9,0.2,396,100
5,1.0E-9,0.30000000000000004,255,100
5,1.0E-9,0.4,184,100
5,1.0E-9,0.5,139,100
5,1.0E-9,0.6,109,100
5,1.0E-9,0.7,87,100
5,1.0E-9,0.7999999999999999,70,100
5,1.0E-9,0.8999999999999999,57,100
5,1.0E-9,0.9999999999999999,45,100
5,1.0E-9,1.0999999999999999,35,100
5,0.001,1.6000000000000003,18,34
5,0.001,1.7000000000000004,25,34
5,0.001,1.8000000000000005,40,34
5,0.001,1.9000000000000006,82,34
10,0.001,0.6,35,37
5,1.0000000000000001E-7,0.30000000000000004,184,81
5,1.0000000000000001E-7,0.4,134,81
5,1.0000000000000001E-7,0.5,103,81
5,1.0000000000000001E-7,0.6,82,81
5,1.0000000000000001E-7,0.7,66,81
5,1.0000000000000001E-7,0.7999999999999999,54,81
5,1.0000000000000001E-7,0.8999999999999999,44,81
5,1.0000000000000001E-7,0.9999999999999999,35,81
5,1.0000000000000001E-7,1.0999999999999999,28,81
5,1.0000000000000001E-7,1.2,19,81
5,1.0000000000000001E-7,1.3,18,81
5,1.0000000000000001E-7,1.4000000000000001,23,81
5,1.0000000000000001E-7,1.5000000000000002,29,81
5,1.0000000000000001E-7,1.6000000000000003,39,81
5,1.0000000000000001E-7,1.7000000000000004,53,81
5,1.0000000000000001E-7,1.8000000000000005,85,81
5,1.0E-5,0.30000000000000004,110,60
5,1.0000000000000001E-7,1.9000000000000006,179,81
10,1.0000000000000001E-7,0.1,655,78
10,1.0000000000000001E-7,0.2,331,78
10,1.0000000000000001E-7,0.30000000000000004,216,78
10,1.0000000000000001E-7,0.4,157,78
10,1.0000000000000001E-7,0.5,120,78
5,1.0E-9,1.2,23,100
10,0.001,0.7,29,37
5,1.0E-9,1.3,22,100
5,1.0E-9,1.4000000000000001,27,100
10,0.001,0.7999999999999999,24,37
5,1.0E-9,1.5000000000000002,35,100
5,1.0E-9,1.6000000000000003,46,100
10,0.001,0.8999999999999999,20,37
10,1.0E-5,0.1,396,56
5,1.0E-5,0.4,81,60
10,0.001,0.9999999999999999,17,37
5,1.0E-5,0.5,62,60
10,0.001,1.0999999999999999,14,37
5,1.0E-5,0.6,50,60
10,1.0E-5,0.2,210,56
5,1.0E-5,0.7,40,60
10,0.001,1.2,13,37
5,1.0E-5,0.7999999999999999,33,60
10,1.0E-5,0.30000000000000004,142,56
10,0.001,1.3,12,37
10,0.001,1.4000000000000001,13,37
10,1.0000000000000001E-7,0.6,95,78
10,0.001,1.5000000000000002,16,37
10,1.0000000000000001E-7,0.7,77,78
10,0.001,1.6000000000000003,20,37
10,0.001,1.7000000000000004,29,37
10,0.001,1.8000000000000005,46,37
10,0.001,1.9000000000000006,94,37
10,1.0E-9,0.1,933,103
10,1.0E-9,0.2,462,103
5,1.0E-9,1.7000000000000004,65,100
5,1.0E-9,1.8000000000000005,104,100
10,1.0000000000000001E-7,0.7999999999999999,62,78
10,1.0E-5,0.4,106,56
5,1.0E-5,0.8999999999999999,27,60
5,1.0E-5,0.9999999999999999,22,60
5,1.0E-5,1.0999999999999999,17,60
5,1.0E-5,1.2,12,60
5,1.0E-5,1.3,11,60
10,1.0000000000000001E-7,0.8999999999999999,50,78
5,1.0E-5,1.4000000000000001,15,60
5,1.0E-5,1.5000000000000002,19,60
10,1.0000000000000001E-7,0.9999999999999999,40,78
10,1.0000000000000001E-7,1.0999999999999999,31,78
