10,0.001,0.1,402,42
10,0.001,0.2,191,42
10,0.001,0.30000000000000004,120,42
10,0.001,0.4,85,42
10,0.001,0.5,64,42
10,0.001,0.6,49,42
10,0.001,0.7,39,42
10,0.001,0.7999999999999999,32,42
10,0.001,0.8999999999999999,25,42
10,0.001,0.9999999999999999,20,42
10,0.001,1.0999999999999999,16,42
10,0.001,1.2,13,42
10,0.001,1.3,12,42
10,0.001,1.4000000000000001,13,42
10,0.001,1.5000000000000002,17,42
10,0.001,1.6000000000000003,22,42
10,0.001,1.7000000000000004,30,42
10,0.001,1.8000000000000005,49,42
10,0.001,1.9000000000000006,100,42
5,0.001,0.1,319,48
5,0.001,0.2,149,48
20,0.001,0.1,412,46
20,0.001,0.2,195,46
5,0.001,0.30000000000000004,93,48
20,0.001,0.30000000000000004,122,46
20,0.001,0.4,86,46
20,0.001,0.5,64,46
20,0.001,0.6,50,46
5,0.001,0.4,64,48
5,0.001,0.5,47,48
5,0.001,0.6,35,48
5,0.001,0.7,26,48
5,0.001,0.7999999999999999,16,48
5,0.001,0.8999999999999999,16,48
5,0.001,0.9999999999999999,15,48
5,0.001,1.0999999999999999,13,48
5,0.001,1.2,10,48
5,0.001,1.3,9,48
5,0.001,1.4000000000000001,11,48
5,0.001,1.5000000000000002,15,48
5,0.001,1.6000000000000003,20,48
5,0.001,1.7000000000000004,27,48
5,0.001,1.8000000000000005,44,48
5,0.001,1.9000000000000006,89,48
20,0.001,0.7,39,46
40,0.001,0.1,394,47
40,0.001,0.2,187,47
40,0.001,0.30000000000000004,118,47
40,0.001,0.4,83,47
40,0.001,0.5,63,47
40,0.001,0.6,49,47
40,0.001,0.7,39,47
40,0.001,0.7999999999999999,32,47
40,0.001,0.8999999999999999,26,47
40,0.001,0.9999999999999999,21,47
40,0.001,1.0999999999999999,17,47
40,0.001,1.2,15,47
40,0.001,1.3,13,47
40,0.001,1.4000000000000001,14,47
20,0.001,0.7999999999999999,31,46
20,0.001,0.8999999999999999,25,46
20,0.001,0.9999999999999999,20,46
20,0.001,1.0999999999999999,17,46
20,0.001,1.2,14,46
20,0.001,1.3,14,46
20,0.001,1.4000000000000001,15,46
20,0.001,1.5000000000000002,18,46
20,0.001,1.6000000000000003,24,46
20,0.001,1.7000000000000004,33,46
20,0.001,1.8000000000000005,51,46
20,0.001,1.9000000000000006,107,46
40,0.001,1.5000000000000002,17,47
40,0.001,1.6000000000000003,23,47
40,0.001,1.7000000000000004,32,47
40,0.001,1.8000000000000005,49,47
40,0.001,1.9000000000000006,105,47
80,0.001,0.1,416,48
80,0.001,0.2,198,48
80,0.001,0.30000000000000004,125,48
80,0.001,0.4,89,48
80,0.001,0.5,67,48
80,0.001,0.6,53,48
80,0.001,0.7,42,48
80,0.001,0.7999999999999999,34,48
80,0.001,0.8999999999999999,28,48
80,0.001,0.9999999999999999,23,48
80,0.001,1.0999999999999999,19,48
80,0.001,1.2,17,48
80,0.001,1.3,16,48
80,0.001,1.4000000000000001,18,48
80,0.001,1.5000000000000002,22,48
80,0.001,1.6000000000000003,28,48
160,0.001,0.1,449,49
80,0.001,1.7000000000000004,39,48
80,0.001,1.8000000000000005,60,48
80,0.001,1.9000000000000006,125,48
160,0.001,0.2,213,49
160,0.001,0.30000000000000004,134,49
160,0.001,0.4,94,49
160,0.001,0.5,71,49
160,0.001,0.6,55,49
160,0.001,0.7,43,49
160,0.001,0.7999999999999999,35,49
160,0.001,0.8999999999999999,28,49
160,0.001,0.9999999999999999,23,49
160,0.001,1.0999999999999999,18,49
160,0.001,1.2,14,49
160,0.001,1.3,15,49
160,0.001,1.4000000000000001,17,49
160,0.001,1.5000000000000002,20,49
160,0.001,1.6000000000000003,26,49
160,0.001,1.7000000000000004,36,49
160,0.001,1.8000000000000005,58,49
160,0.001,1.9000000000000006,121,49
320,0.001,0.1,460,51
320,0.001,0.2,218,51
320,0.001,0.30000000000000004,138,51
320,0.001,0.4,97,51
320,0.001,0.5,73,51
320,0.001,0.6,57,51
320,0.001,0.7,45,51
320,0.001,0.7999999999999999,36,51
320,0.001,0.8999999999999999,30,51
320,0.001,0.9999999999999999,24,51
320,0.001,1.0999999999999999,20,51
320,0.001,1.2,18,51
320,0.001,1.3,18,51
320,0.001,1.4000000000000001,20,51
320,0.001,1.5000000000000002,24,51
320,0.001,1.6000000000000003,30,51
320,0.001,1.7000000000000004,42,51
320,0.001,1.8000000000000005,65,51
320,0.001,1.9000000000000006,135,51
640,0.001,0.1,466,52
640,0.001,0.2,221,52
640,0.001,0.30000000000000004,139,52
640,0.001,0.4,98,52
640,0.001,0.5,73,52
640,0.001,0.6,57,52
640,0.001,0.7,45,52
640,0.001,0.7999999999999999,37,52
640,0.001,0.8999999999999999,30,52
640,0.001,0.9999999999999999,24,52
640,0.001,1.0999999999999999,19,52
640,0.001,1.2,17,52
640,0.001,1.3,17,52
640,0.001,1.4000000000000001,19,52
640,0.001,1.5000000000000002,23,52
640,0.001,1.6000000000000003,30,52
640,0.001,1.7000000000000004,41,52
640,0.001,1.8000000000000005,65,52
640,0.001,1.9000000000000006,136,52
