5,1.0000000000000001E-7,0.1,717,91
5,1.0000000000000001E-7,0.2,343,91
5,1.0000000000000001E-7,0.30000000000000004,217,91
5,1.0000000000000001E-7,0.4,155,91
5,1.0000000000000001E-7,0.5,117,91
5,1.0000000000000001E-7,0.6,91,91
5,1.0000000000000001E-7,0.7,72,91
5,1.0000000000000001E-7,0.7999999999999999,58,91
5,1.0000000000000001E-7,0.8999999999999999,47,91
5,1.0000000000000001E-7,0.9999999999999999,38,91
5,1.0000000000000001E-7,1.0999999999999999,29,91
5,1.0000000000000001E-7,1.2,20,91
5,1.0000000000000001E-7,1.3,18,91
5,1.0000000000000001E-7,1.4000000000000001,23,91
5,1.0000000000000001E-7,1.5000000000000002,30,91
5,1.0000000000000001E-7,1.6000000000000003,41,91
5,1.0000000000000001E-7,1.7000000000000004,55,91
5,1.0000000000000001E-7,1.8000000000000005,90,91
5,1.0000000000000001E-7,1.9000000000000006,186,91
10,1.0000000000000001E-7,0.1,834,82
10,1.0000000000000001E-7,0.2,404,82
10,1.0000000000000001E-7,0.30000000000000004,259,82
10,1.0000000000000001E-7,0.4,185,82
10,1.0000000000000001E-7,0.5,141,82
10,1.0000000000000001E-7,0.6,110,82
10,1.0000000000000001E-7,0.7,88,82
10,1.0000000000000001E-7,0.7999999999999999,71,82
10,1.0000000000000001E-7,0.8999999999999999,58,82
10,1.0000000000000001E-7,0.9999999999999999,46,82
10,1.0000000000000001E-7,1.0999999999999999,35,82
10,1.0000000000000001E-7,1.2,28,82
10,1.0000000000000001E-7,1.3,25,82
10,1.0000000000000001E-7,1.4000000000000001,28,82
10,1.0000000000000001E-7,1.5000000000000002,34,82
10,1.0000000000000001E-7,1.6000000000000003,45,82
10,1.0000000000000001E-7,1.7000000000000004,62,82
10,1.0000000000000001E-7,1.8000000000000005,99,82
10,1.0000000000000001E-7,1.9000000000000006,208,82
20,1.0000000000000001E-7,0.1,904,88
20,1.0000000000000001E-7,0.2,428,88
20,1.0000000000000001E-7,0.30000000000000004,269,88
20,1.0000000000000001E-7,0.4,189,88
20,1.0000000000000001E-7,0.5,142,88
20,1.0000000000000001E-7,0.6,109,88
20,1.0000000000000001E-7,0.7,86,88
20,1.0000000000000001E-7,0.7999999999999999,69,88
20,1.0000000000000001E-7,0.8999999999999999,55,88
20,1.0000000000000001E-7,0.9999999999999999,43,88
20,1.0000000000000001E-7,1.0999999999999999,33,88
20,1.0000000000000001E-7,1.2,27,88
20,1.0000000000000001E-7,1.3,25,88
20,1.0000000000000001E-7,1.4000000000000001,28,88
20,1.0000000000000001E-7,1.5000000000000002,33,88
20,1.0000000000000001E-7,1.6000000000000003,41,88
20,1.0000000000000001E-7,1.7000000000000004,57,88
20,1.0000000000000001E-7,1.8000000000000005,91,88
20,1.0000000000000001E-7,1.9000000000000006,192,88
40,1.0000000000000001E-7,0.1,947,92
40,1.0000000000000001E-7,0.2,449,92
40,1.0000000000000001E-7,0.30000000000000004,283,92
40,1.0000000000000001E-7,0.4,199,92
40,1.0000000000000001E-7,0.5,149,92
40,1.0000000000000001E-7,0.6,115,92
40,1.0000000000000001E-7,0.7,91,92
40,1.0000000000000001E-7,0.7999999999999999,72,92
40,1.0000000000000001E-7,0.8999999999999999,57,92
40,1.0000000000000001E-7,0.9999999999999999,44,92
40,1.0000000000000001E-7,1.0999999999999999,35,92
40,1.0000000000000001E-7,1.2,30,92
40,1.0000000000000001E-7,1.3,28,92
40,1.0000000000000001E-7,1.4000000000000001,30,92
40,1.0000000000000001E-7,1.5000000000000002,37,92
40,1.0000000000000001E-7,1.6000000000000003,48,92
40,1.0000000000000001E-7,1.7000000000000004,67,92
40,1.0000000000000001E-7,1.8000000000000005,106,92
40,1.0000000000000001E-7,1.9000000000000006,224,92
80,1.0000000000000001E-7,0.1,929,90
80,1.0000000000000001E-7,0.2,439,90
80,1.0000000000000001E-7,0.30000000000000004,275,90
80,1.0000000000000001E-7,0.4,192,90
80,1.0000000000000001E-7,0.5,143,90
80,1.0000000000000001E-7,0.6,109,90
80,1.0000000000000001E-7,0.7,84,90
80,1.0000000000000001E-7,0.7999999999999999,65,90
80,1.0000000000000001E-7,0.8999999999999999,52,90
80,1.0000000000000001E-7,0.9999999999999999,43,90
80,1.0000000000000001E-7,1.0999999999999999,37,90
80,1.0000000000000001E-7,1.2,33,90
80,1.0000000000000001E-7,1.3,32,90
80,1.0000000000000001E-7,1.4000000000000001,35,90
80,1.0000000000000001E-7,1.5000000000000002,42,90
80,1.0000000000000001E-7,1.6000000000000003,54,90
